,question,doc_id,course
2887,What are evaluation metrics?,8f02453ec4,machine-learning-zoomcamp
2888,How to import metrics in scikit-learn?,8f02453ec4,machine-learning-zoomcamp
2889,What is confusion matrix?,8f02453ec4,machine-learning-zoomcamp
2890,What is cross-validation?,4348c9fb01,machine-learning-zoomcamp
2891,How does cross-validation work?,4348c9fb01,machine-learning-zoomcamp
2892,"What is ""C"" in SVM?",4348c9fb01,machine-learning-zoomcamp
2893,"What happens with small ""C"" values?",4348c9fb01,machine-learning-zoomcamp
2894,"What does a large ""C"" value do?",4348c9fb01,machine-learning-zoomcamp
2895,How to evaluate a model?,b3387e6989,machine-learning-zoomcamp
2896,Which metrics are used for classification?,b3387e6989,machine-learning-zoomcamp
2897,What does f1 score measure?,b3387e6989,machine-learning-zoomcamp
2898,How to calculate accuracy in scikit-learn?,b3387e6989,machine-learning-zoomcamp
2899,What is ROC AUC?,b3387e6989,machine-learning-zoomcamp
2900,How to compute Precision in Scikit-learn?,8d1f7d5ed8,machine-learning-zoomcamp
2901,What is precision_recall_fscore_support?,8d1f7d5ed8,machine-learning-zoomcamp
2902,Can I get F1 score using Scikit-learn?,8d1f7d5ed8,machine-learning-zoomcamp
2903,How to handle zero division in metrics?,8d1f7d5ed8,machine-learning-zoomcamp
2904,Where to find alternatives for Recall calculation?,8d1f7d5ed8,machine-learning-zoomcamp
2905,When should I use ROC curves?,3ff9ce1005,machine-learning-zoomcamp
2906,What are precision-recall curves for?,3ff9ce1005,machine-learning-zoomcamp
2907,How does class imbalance affect ROC?,3ff9ce1005,machine-learning-zoomcamp
2908,Why avoid true negatives in precision-recall?,3ff9ce1005,machine-learning-zoomcamp
2909,What metrics change with class distribution?,3ff9ce1005,machine-learning-zoomcamp
2910,What is AUC?,50e0ad1429,machine-learning-zoomcamp
2911,How to calculate AUC?,50e0ad1429,machine-learning-zoomcamp
2912,What is roc_auc_score?,50e0ad1429,machine-learning-zoomcamp
2913,What does AUC indicate?,50e0ad1429,machine-learning-zoomcamp
2914,Why use AUC for evaluation?,50e0ad1429,machine-learning-zoomcamp
2915,How does class imbalance affect the F-score?,cfebe8c90b,machine-learning-zoomcamp
2916,What does the precision-recall curve depend on?,cfebe8c90b,machine-learning-zoomcamp
2917,Why is F-score comparison problematic?,cfebe8c90b,machine-learning-zoomcamp
2918,How can we address class ratio issues?,cfebe8c90b,machine-learning-zoomcamp
2919,What is a standard class ratio?,cfebe8c90b,machine-learning-zoomcamp
2920,How to plot Precision-Recall Curve?,5032ccf31d,machine-learning-zoomcamp
2921,What library is used for Precision-Recall Curve?,5032ccf31d,machine-learning-zoomcamp
2922,What functions are needed for Precision-Recall plotting?,5032ccf31d,machine-learning-zoomcamp
2923,How to import precision_recall_curve?,5032ccf31d,machine-learning-zoomcamp
2924,What do precision and recall represent?,5032ccf31d,machine-learning-zoomcamp
2925,What is Stratified k-fold?,b0fb2a0cb0,machine-learning-zoomcamp
2926,Why use Stratified k-fold?,b0fb2a0cb0,machine-learning-zoomcamp
2927,How does Stratified k-fold work?,b0fb2a0cb0,machine-learning-zoomcamp
2928,What is the benefit of Stratified k-fold?,b0fb2a0cb0,machine-learning-zoomcamp
2929,Where to find Stratified k-fold in sk-learn?,b0fb2a0cb0,machine-learning-zoomcamp
2930,Where is Week 5 homework?,88fdab0eb6,machine-learning-zoomcamp
2931,What is the link for HW 3 solution?,88fdab0eb6,machine-learning-zoomcamp
2932,Where can I find all homework links?,88fdab0eb6,machine-learning-zoomcamp
2933,What is the evaluation matrix link?,88fdab0eb6,machine-learning-zoomcamp
2934,Can I get the YouTube link for Week 5?,88fdab0eb6,machine-learning-zoomcamp
2935,What are the issues with default environments?,9e012e60fe,machine-learning-zoomcamp
2936,How can I prepare my homework environment?,9e012e60fe,machine-learning-zoomcamp
2937,Is there a guide for AWS EC2 setup?,9e012e60fe,machine-learning-zoomcamp
2938,Can I use larger AWS instances for free?,9e012e60fe,machine-learning-zoomcamp
2939,Are there alternatives to AWS for setup?,9e012e60fe,machine-learning-zoomcamp
2940,How to set up Kaggle API in Jupyter?,9f98e6b01c,machine-learning-zoomcamp
2941,What is a kaggle.json file?,9f98e6b01c,machine-learning-zoomcamp
2942,How to download datasets with Kaggle?,9f98e6b01c,machine-learning-zoomcamp
2943,How to unzip files in Jupyter?,9f98e6b01c,machine-learning-zoomcamp
2944,What permissions for kaggle.json?,9f98e6b01c,machine-learning-zoomcamp
2945,How to go back a directory?,7fa98517e5,machine-learning-zoomcamp
2946,What command lists folders?,7fa98517e5,machine-learning-zoomcamp
2947,How to navigate to a specific path?,7fa98517e5,machine-learning-zoomcamp
2948,What does pwd do?,7fa98517e5,machine-learning-zoomcamp
2949,How to edit a text file?,7fa98517e5,machine-learning-zoomcamp
2950,How to check Python version?,24034c1ba2,machine-learning-zoomcamp
2951,Where to download Python?,24034c1ba2,machine-learning-zoomcamp
2952,How to update Python?,24034c1ba2,machine-learning-zoomcamp
2953,"What is ""Add Python to PATH""?",24034c1ba2,machine-learning-zoomcamp
2954,How to install Python on Windows?,24034c1ba2,machine-learning-zoomcamp
2955,How to install WSL?,cfacd859e1,machine-learning-zoomcamp
2956,What Linux can I install?,cfacd859e1,machine-learning-zoomcamp
2957,How to check Python installation?,cfacd859e1,machine-learning-zoomcamp
2958,How to set default folder in Ubuntu?,cfacd859e1,machine-learning-zoomcamp
2959,How to disable bell sounds?,cfacd859e1,machine-learning-zoomcamp
2960,How to fix Docker image error on Mac M1?,592e62a93f,machine-learning-zoomcamp
2961,"What does the error ""Could not open"" mean?",592e62a93f,machine-learning-zoomcamp
2962,How long does it take to build the Docker image?,592e62a93f,machine-learning-zoomcamp
2963,What platform should I specify in the Dockerfile?,592e62a93f,machine-learning-zoomcamp
2964,Where to find the Dockerfile location?,592e62a93f,machine-learning-zoomcamp
2965,How to check library version in Jupyter?,27024711df,machine-learning-zoomcamp
2966,What is the command to find installed library version?,27024711df,machine-learning-zoomcamp
2967,How to get Python package version?,27024711df,machine-learning-zoomcamp
2968,Which module to use for version info?,27024711df,machine-learning-zoomcamp
2969,How to import a library in Jupyter?,27024711df,machine-learning-zoomcamp
2970,Why can’t I connect to the Docker daemon?,fee39cb64d,machine-learning-zoomcamp
2971,Is Docker installed on WSL?,fee39cb64d,machine-learning-zoomcamp
2972,How to start the Docker daemon?,fee39cb64d,machine-learning-zoomcamp
2973,What is the error with hello-world?,fee39cb64d,machine-learning-zoomcamp
2974,How to fix Docker connection issues?,fee39cb64d,machine-learning-zoomcamp
2975,What does the non-zero code 1 mean?,0ecce0b783,machine-learning-zoomcamp
2976,How do I find my Python version?,0ecce0b783,machine-learning-zoomcamp
2977,How to modify the Dockerfile?,0ecce0b783,machine-learning-zoomcamp
2978,What command raises the error?,0ecce0b783,machine-learning-zoomcamp
2979,Why does the image fail to create?,0ecce0b783,machine-learning-zoomcamp
2980,How to fix pipenv install errors?,783367bb25,machine-learning-zoomcamp
2981,What version of sklearn was used in lectures?,783367bb25,machine-learning-zoomcamp
2982,How to install scikit-learn 1.3.1?,783367bb25,machine-learning-zoomcamp
2983,Does pipenv work for all sklearn versions?,783367bb25,machine-learning-zoomcamp
2984,What is the correct installation command for sklearn?,783367bb25,machine-learning-zoomcamp
2985,What does the --rm flag do?,d55fd3bce0,machine-learning-zoomcamp
2986,Why avoid keeping docker containers?,d55fd3bce0,machine-learning-zoomcamp
2987,How do containers differ from images?,d55fd3bce0,machine-learning-zoomcamp
2988,What happens to images when using --rm?,d55fd3bce0,machine-learning-zoomcamp
2989,How to see all docker containers?,d55fd3bce0,machine-learning-zoomcamp
2990,What is a Dockerfile?,d5ec5000dc,machine-learning-zoomcamp
2991,How should I name my Dockerfile?,d5ec5000dc,machine-learning-zoomcamp
2992,Can I use an extension for Dockerfile?,d5ec5000dc,machine-learning-zoomcamp
2993,What error can occur with Dockerfile?,d5ec5000dc,machine-learning-zoomcamp
2994,How do I create a Dockerfile correctly?,d5ec5000dc,machine-learning-zoomcamp
2995,How to install Docker on Mac?,8b601f98de,machine-learning-zoomcamp
2996,Is my Mac an Apple or Intel chip?,8b601f98de,machine-learning-zoomcamp
2997,Where to find Docker installation guide?,8b601f98de,machine-learning-zoomcamp
2998,Can I run Docker on my Mac?,8b601f98de,machine-learning-zoomcamp
2999,What are system requirements for Docker?,8b601f98de,machine-learning-zoomcamp
3000,Why is my docker pull command failing?,bd31889232,machine-learning-zoomcamp
3001,What does manifest unknown mean?,bd31889232,machine-learning-zoomcamp
3002,How do I specify a tag for docker pull?,bd31889232,machine-learning-zoomcamp
3003,What is the default tag used in Docker?,bd31889232,machine-learning-zoomcamp
3004,What command should I use for the correct image?,bd31889232,machine-learning-zoomcamp
3005,How to check Docker image size?,f1d3d67a73,machine-learning-zoomcamp
3006,Command for specific Docker image size?,f1d3d67a73,machine-learning-zoomcamp
3007,Can I format Docker image output?,f1d3d67a73,machine-learning-zoomcamp
3008,Showing size for single Docker image?,f1d3d67a73,machine-learning-zoomcamp
3009,What does docker image ls return?,f1d3d67a73,machine-learning-zoomcamp
3010,Where does pipenv create environments?,d30825e990,machine-learning-zoomcamp
3011,How does pipenv name environments?,d30825e990,machine-learning-zoomcamp
3012,What is the default path for OSX/Linux environments?,d30825e990,machine-learning-zoomcamp
3013,What is the default path for Windows environments?,d30825e990,machine-learning-zoomcamp
3014,How to activate a pipenv environment?,d30825e990,machine-learning-zoomcamp
3015,How to run a Docker container interactively?,fa95b3f8b9,machine-learning-zoomcamp
3016,How to override the entrypoint in Docker?,fa95b3f8b9,machine-learning-zoomcamp
3017,How to find the container ID?,fa95b3f8b9,machine-learning-zoomcamp
3018,How to execute a command in a running container?,fa95b3f8b9,machine-learning-zoomcamp
3019,What command starts a bash shell in Docker?,fa95b3f8b9,machine-learning-zoomcamp
3020,How to fix TTY issues in Docker?,20af79fd17,machine-learning-zoomcamp
3021,What is winpty?,20af79fd17,machine-learning-zoomcamp
3022,Why is my Docker not a TTY?,20af79fd17,machine-learning-zoomcamp
3023,Can I use Docker in GitBash?,20af79fd17,machine-learning-zoomcamp
3024,What does a TTY do?,20af79fd17,machine-learning-zoomcamp
3025,What causes the cache key error?,ca8aa268ee,machine-learning-zoomcamp
3026,How to fix the model2.bin error?,ca8aa268ee,machine-learning-zoomcamp
3027,What is the temporary solution mentioned?,ca8aa268ee,machine-learning-zoomcamp
3028,"How does COPY [""*"", ""./""] work?",ca8aa268ee,machine-learning-zoomcamp
3029,Can I use just model1.bin and dv.bin?,ca8aa268ee,machine-learning-zoomcamp
3030,How to fix pipfile write error?,1a1a9b3db6,machine-learning-zoomcamp
3031,What command creates a virtual environment?,1a1a9b3db6,machine-learning-zoomcamp
3032,How to list dependencies with pip?,1a1a9b3db6,machine-learning-zoomcamp
3033,What is pip freeze?,1a1a9b3db6,machine-learning-zoomcamp
3034,How to write requirements in a text file?,1a1a9b3db6,machine-learning-zoomcamp
3035,What is an f-string?,6c25d50b92,machine-learning-zoomcamp
3036,How do I fix my f-string error?,6c25d50b92,machine-learning-zoomcamp
3037,What does pickle.dump do?,6c25d50b92,machine-learning-zoomcamp
3038,Why is there a missing parenthesis?,6c25d50b92,machine-learning-zoomcamp
3039,Can I use () in f-strings?,6c25d50b92,machine-learning-zoomcamp
3040,"How to fix ""pipenv"" not recognized error?",678f22b6c7,machine-learning-zoomcamp
3041,What is the solution for pipenv on Windows?,678f22b6c7,machine-learning-zoomcamp
3042,Why can’t I access pipenv after installation?,678f22b6c7,machine-learning-zoomcamp
3043,Which directories should be on the PATH for pipenv?,678f22b6c7,machine-learning-zoomcamp
3044,Is using Anaconda better for pipenv issues?,678f22b6c7,machine-learning-zoomcamp
3045,What is the error with collections?,45cd674a5a,machine-learning-zoomcamp
3046,How to fix MutableMapping error?,45cd674a5a,machine-learning-zoomcamp
3047,Why use python==3.9?,45cd674a5a,machine-learning-zoomcamp
3048,What happens with python==3.10?,45cd674a5a,machine-learning-zoomcamp
3049,Where to find video week-5.6?,45cd674a5a,machine-learning-zoomcamp
3050,What is a ValueError?,5a207394d6,machine-learning-zoomcamp
3051,How to fix PATH issues?,5a207394d6,machine-learning-zoomcamp
3052,Why use `pipenv --rm`?,5a207394d6,machine-learning-zoomcamp
3053,"What does `set VIRTUAL_ENV """"` do?",5a207394d6,machine-learning-zoomcamp
3054,How to recreate a removed folder?,5a207394d6,machine-learning-zoomcamp
3055,How to fix ConnectionError?,44dbb59030,machine-learning-zoomcamp
3056,What is RemoteDisconnected?,44dbb59030,machine-learning-zoomcamp
3057,What host to use in Flask?,44dbb59030,machine-learning-zoomcamp
3058,How to run Dockerfile?,44dbb59030,machine-learning-zoomcamp
3059,Why use localhost?,44dbb59030,machine-learning-zoomcamp
3060,Why is there a build error?,274e3affcc,machine-learning-zoomcamp
3061,How to fix COPY error?,274e3affcc,machine-learning-zoomcamp
3062,What quotes to use for filenames?,274e3affcc,machine-learning-zoomcamp
3063,What does the error message mean?,274e3affcc,machine-learning-zoomcamp
3064,Can I use single quotes?,274e3affcc,machine-learning-zoomcamp
3065,How to fix Pipfile error in Docker?,105392c399,machine-learning-zoomcamp
3066,What does `pipenv lock` do?,105392c399,machine-learning-zoomcamp
3067,Why use `--ignore-pipfile`?,105392c399,machine-learning-zoomcamp
3068,How to install with Pipenv in Docker?,105392c399,machine-learning-zoomcamp
3069,What is Pipfile.lock?,105392c399,machine-learning-zoomcamp
3070,How to fix Docker run command error?,3337daae0c,machine-learning-zoomcamp
3071,Why can’t I remove the orphan container?,3337daae0c,machine-learning-zoomcamp
3072,What commands to run for Docker issues?,3337daae0c,machine-learning-zoomcamp
3073,How to list all Docker containers?,3337daae0c,machine-learning-zoomcamp
3074,How to rebuild the Docker image?,3337daae0c,machine-learning-zoomcamp
3075,What does the error message mean?,9bf6d6276a,machine-learning-zoomcamp
3076,How do I fix port allocation issues?,9bf6d6276a,machine-learning-zoomcamp
3077,What is the command to kill all Docker containers?,9bf6d6276a,machine-learning-zoomcamp
3078,Why is port 9696 already allocated?,9bf6d6276a,machine-learning-zoomcamp
3079,How can I rebuild the Docker image without errors?,9bf6d6276a,machine-learning-zoomcamp
3080,Why does Bind for 127.0.0.1:5000 show an error?,a58fa5f36c,machine-learning-zoomcamp
3081,What causes ConnectionError on the client side?,a58fa5f36c,machine-learning-zoomcamp
3082,How to fix server error with gunicorn?,a58fa5f36c,machine-learning-zoomcamp
3083,Is waitress cmd a better option?,a58fa5f36c,machine-learning-zoomcamp
3084,Which IP address should I use for deployment?,a58fa5f36c,machine-learning-zoomcamp
3085,How to install md5sum on Mac?,c5d92d7b96,machine-learning-zoomcamp
3086,What command checks file hashes?,c5d92d7b96,machine-learning-zoomcamp
3087,Can I use brew for md5sum?,c5d92d7b96,machine-learning-zoomcamp
